Word1,Word2,Word1_Freq,Word2_Freq,Bigram_Freq
extraordinary,respect,177,257,2
different,lodger,259,41,1
time,fix,2625,159,6
new,mourn,511,10,1
mourn,ribbon,10,21,1
return,party,331,145,1
displeased,katerina,4,427,1
new,ribbon,511,21,2
poor,lodger,422,41,1
forty,person,87,382,1
proper,place,45,704,6
lodger,invite,41,123,1
common,consent,90,93,1
large,property,201,75,1
vast,connection,27,58,1
considerable,pension,57,31,1
ivanovna,exalt,635,15,1
exalt,anyone,15,277,1
person,praise,382,57,1
contemptible,wretch,46,57,3
wretch,lebeziatnikov,57,76,1
genteel,lady,13,681,2
time,complain,2625,52,1
ivanovna,heard,635,175,1
whole,family,889,388,11
honourable,lodger,63,41,1
ivanovna,determine,635,74,1
harbour,malice,4,27,1
party,consist,145,47,1
look,clerk,2970,136,1
spotty,face,2,1410,2
greasy,coat,10,154,1
post,office,63,87,2
immemorial,age,3,157,1
age,maintain,157,77,1
commissariat,department,10,20,2
visitor,sit,232,1134,2
greet,katerina,41,427,1
pole,brought,125,10,1
irritated,katerina,16,427,1
dinner,lay,124,414,1
help,meet,383,508,1
special,severity,167,16,1
begin,treat,1745,143,1
extreme,nonchalance,100,5,1
educate,visitor,31,232,1
continual,anxiety,43,95,3
pass,round,521,493,2
uncontrollable,laughter,5,148,1
ivanovna,nod,635,61,1
want,everyone,1315,177,1
sensible,woman,67,1047,4
set,eye,420,1211,8
poor,thing,422,1295,8
silver,spoon,42,11,2
laugh,turn,1027,1279,2
high,glee,285,6,1
real,owl,215,8,1
insufferable,fit,15,217,1
perspiration,stand,14,1039,5
show,raskolnikov,660,782,1
breath,begin,111,1745,1
begin,whisper,1745,324,3
extreme,animation,100,19,1
delicate,instruction,38,40,1
utmost,delicacy,66,30,1
great,nicety,1202,2,1
manage,thing,96,1295,3
provincial,nonentity,29,11,1
think,fit,2317,217,17
manner,require,155,42,1
cold,entrée,167,1,1
little,gentleman,1465,637,1
sonia,hasten,399,100,1
speak,loud,1198,110,1
respectful,phrase,32,94,1
beside,raskolnikov,231,782,1
avoid,look,111,2970,6
wear,dark,214,208,1
dark,strip,208,13,1
strip,cotton,13,20,1
ivanovna,inquire,635,139,1
equal,dignity,65,121,1
extraordinary,company,177,150,1
old,friendship,1356,61,4
special,affection,167,33,1
poor,husband,422,198,1
inquire,aloud,139,149,1
deaf,man,12,2546,1
neighbour,amuse,33,85,1
general,mirth,935,17,2
ivanovna,continue,635,234,1
commissariat,clerk,10,136,7
twelfth,glass,5,159,1
ivanovna,attack,635,128,1
honourable,man,63,2546,11
gingerbread,cock,2,12,1
hair,pull,166,250,2
ivanovna,snap,635,49,2
cheek,grow,100,343,3
chest,heave,71,14,1
begin,poke,1745,10,1
avoid,hurt,111,59,1
watch,sonia,300,399,1
sonia,become,399,598,1
terror,katerina,141,427,1
grow,irritation,343,50,1
contemptuous,treatment,34,21,2
daughter,sit,243,1134,1
sonia,mean,399,1062,1
bad,someone,376,187,1
someone,pass,187,521,1
pass,sonia,521,399,1
heart,pierce,897,17,1
ivanovna,flush,635,129,2
foresee,something,48,1444,1
something,amiss,1444,7,1
time,deeply,2625,51,1
deeply,wound,51,56,2
cabman,want,6,1315,1
much,beg,1227,317,1
clasp,hand,61,1662,1
fear,pierce,204,17,1
ivanovna,smile,635,734,1
tell,anecdote,2482,36,1
important,man,191,2546,2
ivanovna,whisper,635,324,2
petersburg,foreigner,323,17,1
fancy,anyone,331,277,1
drunken,commissariat,90,10,1
deal,cleverer,250,9,2
sit,glare,1134,16,1
prove,katerina,161,427,1
aristocratic,family,31,388,2
certain,adventuress,460,1,1
drunken,guest,90,136,2
ivanovna,proceed,635,54,1
happy,life,208,1043,3
gymnasium,teacher,9,74,1
old,frenchman,1356,82,1
teach,katerina,93,427,1
doubt,teach,343,93,1
moderate,term,7,70,1
ivanovna,try,635,630,1
undoubted,ability,7,25,1
good,education,1595,80,5
tap,sonia,28,399,1
hand,round,1662,493,1
deeply,aggrieve,51,7,1
weighty,observation,10,29,1
particular,attention,98,145,1
laundry,maid,1,37,1
ivanovna,fire,635,253,1
angry,observe,348,415,1
dead,husband,220,198,1
utter,vague,169,46,1
vague,sound,46,175,1
loud,laughter,110,148,2
drunken,petersburg,90,323,1
petersburg,finn,323,1,1
ivanovna,turn,635,1279,2
ivanovna,observe,635,415,1
finnish,milkman,2,1,1
name,johann,335,1,1
ivanovna,rise,635,287,2
calm,voice,104,588,1
great,outcry,1202,23,1
child,begin,758,1745,1
begin,cry,1745,1704,7
restrain,katerina,98,427,1
shout,something,407,1444,1
ivanovna,push,635,73,1
push,sonia,73,399,1
vigilant,eye,1,1211,1
ivanovna,rush,635,282,1
foolish,woman,87,1047,1
woman,understand,1047,1051,3
hospitality,protect,14,37,1
petrovitch,wave,331,101,1
someone,laugh,187,1027,1
ivanovna,remain,635,302,2
contemptuous,menace,34,21,1
menace,tone,21,196,1
serious,business,153,320,1
exceptional,cause,20,243,1
beside,sonia,231,399,1
time,perplexed,2625,15,1
petrovitch,observe,331,415,2
person,present,382,405,6
pay,careful,324,57,1
careful,attention,57,145,1
address,sonia,262,399,2
opposite,case,88,516,1
serious,measure,153,71,1
complete,silence,152,305,3
silence,reign,305,15,2
cry,child,1704,758,2
sonia,stand,399,1039,4
second,pass,304,521,1
ask,luzhin,1621,111,1
luzhin,repeat,111,363,1
experience,venture,62,80,1
direct,accusation,81,18,1
certain,sense,460,168,3
rouble,remain,543,302,2
destitute,position,10,283,1
total,correct,12,50,1
habit,associate,86,11,2
justifiable,suspicion,2,133,1
positive,conviction,62,132,1
certain,risk,460,45,1
black,ingratitude,139,9,1
destitute,relative,10,27,1
true,friend,475,606,6
good,friend,1595,606,8
sonia,pull,399,250,1
hostile,eye,18,1211,1
arm,cross,291,272,3
glow,eye,37,1211,4
send,word,591,1439,4
house,porter,888,87,2
luzhin,catch,111,309,1
loud,conversation,110,294,1
waste,arm,71,291,1
foolish,girl,87,465,2
ivanovna,crumple,635,6,1
ivanovna,hasten,635,100,1
mad,woman,199,1047,3
shriek,katerina,63,427,1
pettifog,lawyer,1,102,1
ivanovna,broke,635,6,1
sausage,eater,10,1,1
prussian,hen,4,12,1
everyone,saw,177,589,3
gracious,tsar,16,10,1
frenzy,shook,75,14,1
shook,luzhin,14,111,1
luzhin,mutter,111,297,1
right,pocket,927,235,1
paper,fly,240,248,1
several,cry,212,1704,1
petrovitch,stoop,331,23,1
note,fold,456,34,1
note,show,456,660,1
exclamation,arise,63,59,5
feel,surprise,533,347,1
obvious,fact,32,885,2
last,rag,1586,82,3
helpless,woman,32,1047,1
woman,seem,1047,1349,3
great,effect,1202,117,5
consumptive,face,20,1410,2
hoarse,voice,10,588,1
despair,prayer,172,68,1
everyone,seem,177,1349,7
previous,idea,81,798,2
show,compassion,660,35,2
drive,sofya,263,135,1
whole,company,889,150,10
personal,insult,84,200,3
petrovitch,steal,331,119,1
hug,sonia,20,399,1
embrace,sonia,85,399,1
voice,cry,588,1704,6
lebeziatnikov,repeat,76,363,2
positive,start,62,214,1
lebeziatnikov,strode,76,7,1
mutter,luzhin,297,111,1
hear,everything,1132,811,3
nonsensical,riddle,7,29,1
vile,man,44,2546,1
touch,vodka,179,52,1
repeat,lebeziatnikov,363,76,1
squeal,luzhin,28,111,1
hand,chiefly,1662,32,1
round,pyotr,493,834,1
yell,luzhin,40,111,1
idea,struck,798,30,1
criminal,man,130,2546,1
question,occur,897,93,1
private,benevolence,52,8,1
radical,cure,5,41,1
large,sum,201,128,12
charitable,action,7,157,1
many,possibility,532,44,1
madame,kobilatnikov,247,1,1
general,treatise,935,2,1
positive,method,62,39,1
recommend,piderit,21,1,1
lebeziatnikov,finish,76,185,1
logical,deduction,25,10,2
perspiration,stream,14,27,1
heroic,exploit,8,20,1
speech,produce,113,60,1
powerful,effect,30,117,1
petrovitch,felt,331,657,1
social,proposition,56,16,1
benefit,pyotr,53,834,1
contemptible,action,46,157,1
despicable,man,15,2546,2
firm,voice,53,588,2
everyone,felt,177,657,2
address,lebeziatnikov,262,76,1
special,circumstance,167,195,4
valuable,evidence,21,203,1
romanovna,raskolnikov,112,782,1
contemptible,way,46,1198,1
unworthy,object,32,267,1
worth,sofya,173,135,1
semyonovna,sit,71,1134,1
final,rupture,55,11,1
whole,reason,889,479,2
raskolnikov,wind,782,60,1
decisive,voice,16,588,1
lebeziatnikov,assent,76,46,1
imply,admit,13,224,1
accusation,bring,18,817,1
much,stir,1227,66,2
whole,position,889,283,2
shout,loud,407,110,1
mutter,threat,297,23,1
safety,lay,7,414,1
ivanovna,breathe,635,45,1
round,luzhin,493,111,1
gain,nothing,112,1567,3
notorious,infidel,8,12,1
personal,revenge,84,53,1
short,sight,273,144,1
glass,fly,159,248,2
escape,misfortune,139,38,1
murmur,anything,91,796,1
heart,throb,897,22,4
amidst,loud,6,110,1
quick,march,46,37,1
begin,snatch,1745,80,1
landlady,wave,98,101,1
godless,calumny,3,13,1
creature,attack,189,128,1
godless,creature,3,189,1
green,shawl,70,39,4
ivanovna,squeeze,635,56,1
drunken,crowd,90,230,1
vague,intention,46,94,1
ivanovna,rag,635,82,1
throw,everything,329,811,1
lodger,talk,41,1065,1
active,champion,28,15,1
defend,sonia,66,399,1
approach,interview,156,82,1
reach,sonia,258,399,1
sudden,impotence,239,9,1
strange,question,548,897,3
help,tell,383,2482,2
agonise,sense,11,168,1
painful,suspense,72,26,1
time,luzhin,2625,111,1
accident,lebeziatnikov,30,76,1
intention,beforehand,94,109,1
hesitate,question,59,897,1
seem,approach,1349,156,1
approach,something,156,1444,1
roundabout,way,3,1198,2
divine,providence,40,26,3
foolish,question,87,897,1
gloomy,misery,102,45,1
helpless,defiance,32,14,1
something,helpless,1444,32,1
pale,smile,238,734,3
surprising,sensation,41,98,1
sonia,pass,399,521,1
anxious,eye,181,1211,3
word,sit,1439,1134,1
bed,beside,299,231,2
heart,throbbed,897,5,5
lip,work,260,382,3
utter,something,169,1444,1
terror,pass,141,521,1
continual,tremor,43,16,1
pale,helpless,238,32,1
helpless,smile,32,734,2
sonia,wait,399,639,1
face,grow,1410,343,6
grow,paler,343,14,5
great,friend,1202,606,19
awful,moment,131,1301,2
moment,pass,1301,521,7
familiar,sensation,56,98,1
sensation,freeze,98,7,1
childish,terror,38,141,1
little,hand,1465,1662,11
terror,infect,141,6,1
fear,show,204,660,1
awful,wail,131,48,1
thin,finger,101,192,2
intent,stare,20,49,2
last,desperate,1586,56,2
desperate,look,56,2970,1
last,hope,1586,240,7
doubt,remain,343,302,1
foreseen,something,15,1444,3
mournful,smile,24,734,2
strange,girl,548,465,2
whole,world,889,429,45
tear,start,449,214,4
haughty,smile,42,734,3
agonise,sympathy,11,62,1
unhappy,man,142,2546,9
terrible,idea,241,798,3
murder,overwhelm,412,53,1
question,rush,897,282,1
complete,bewilderment,152,22,1
struck,dumb,30,30,1
sonia,clasp,399,61,2
sonia,listen,399,702,1
purse,stuff,57,33,1
sonia,strain,399,35,1
ironical,smile,29,734,4
thought,flash,549,142,3
stupid,triumph,259,61,1
sonia,try,399,630,1
infinite,anguish,34,56,2
suffer,misery,221,45,1
mean,wretch,1062,57,7
instant,soften,178,25,1
bad,heart,376,897,2
mont,blanc,1,2,1
monumental,thing,3,1295,1
funny,thing,51,1295,1
twelve,year,82,871,10
hard,thing,131,1295,2
pass,everything,521,811,1
insult,inflict,200,7,1
burden,oneself,44,38,1
gain,possession,112,55,3
thorough,scale,10,10,1
new,career,511,58,2
feverish,brilliance,57,3,2
uneasy,smile,112,734,1
terrible,exhaustion,241,13,1
sonia,saw,399,589,2
grow,dizzy,343,4,1
sudden,train,239,105,1
razumihin,work,344,382,1
turn,sulky,1279,4,1
right,word,927,1439,4
low,ceiling,182,20,1
room,cramp,1129,6,1
nastasya,bring,123,817,3
dust,lie,27,568,1
inch,thick,25,55,2
prefer,lie,58,568,1
strange,dream,548,348,2
worth,waste,173,71,1
waste,effort,71,97,1
longer,care,89,288,2
complete,hold,152,550,1
gloomy,ecstasy,102,61,1
sonia,felt,399,657,1
gloomy,creed,102,4,1
single,person,73,382,2
mad,world,199,429,1
oh,hush,1118,47,1
oh,god,1118,803,3
devil,lead,160,267,2
gloomy,insistence,102,7,1
wise,man,46,2546,4
gain,power,112,142,2
gain,wealth,112,34,1
spider,catch,12,309,1
dare,stoop,326,23,1
sudden,spasm,239,10,1
anguish,broke,56,6,1
sudden,ecstasy,239,61,1
despair,supplication,172,6,1
stop,cry,411,1704,2
real,evidence,215,203,2
great,danger,1202,65,1
real,proof,215,68,1
manage,somehow,96,142,2
sit,side,1134,427,2
desert,shore,41,5,1
hope,rest,240,310,2
heart,turn,897,1279,1
several,minute,212,677,4
cypress,wood,2,48,2
little,ikon,1465,54,3
wear,lizaveta,214,159,1
moment,someone,1301,187,1
someone,knock,187,137,1
polite,voice,34,588,1
sonia,rush,399,282,1
flaxen,head,14,804,2
v,lebeziatnikov,30,76,1
lebeziatnikov,look,76,2970,1
look,perturbed,2970,4,1
sonia,scream,399,110,1
former,chief,104,140,1
tell,everyone,2482,177,1
collect,money,47,993,1
teach,lida,93,22,1
little,cap,1465,87,1
tin,basin,6,5,1
serious,experiment,153,17,1
logical,argument,25,47,1
scientific,man,17,2546,2
physical,organism,30,8,1
logical,mistake,25,159,1
incorrect,view,4,164,1
treatment,remain,21,302,1
lebeziatnikov,wake,76,148,1
open,window,682,340,8
hate,sonia,91,399,1
strange,thought,548,549,5
vague,thought,46,549,1
thought,surge,549,15,1
chair,face,362,1410,3
contemptible,suspicion,46,133,1
prokofitch,tell,23,2482,1
permanent,effect,9,117,1
tell,mother,2482,762,4
mother,nothing,762,1567,1
dounia,begin,321,1745,1
dounia,flush,321,129,2
real,love,215,1234,5
stand,thing,1039,1295,1
continual,inner,43,30,1
inner,strain,30,35,1
strain,help,35,383,1
artificial,excitement,6,159,1
special,form,167,195,1
nothing,poignant,1567,14,1
nothing,acute,1567,18,1
hopeless,year,25,871,1
cold,leaden,167,4,1
leaden,misery,4,45,1
physical,weakness,30,52,2
name,call,335,660,1
lebeziatnikov,rush,76,282,1
child,dance,758,112,1
sofya,semyonova,135,1,1
sonia,lodge,399,84,1
gutter,child,6,758,1
hoarse,broken,10,43,1
strange,spectacle,548,45,2
street,crowd,297,230,1
old,dress,1356,285,2
torn,straw,29,22,1
hideous,way,34,1198,1
irritation,grow,50,343,2
begin,explain,1745,378,5
dress,person,285,382,1
person,stop,382,411,1
begin,clap,1745,23,2
kolya,dance,229,112,1
second,note,304,456,1
fearful,cough,43,56,1
street,singer,297,6,1
night,cap,587,87,1
broken,piece,43,159,1
white,ostrich,173,2,1
ostrich,feather,2,20,2
family,possession,388,55,1
everyday,dress,16,285,1
timid,perplexity,48,49,1
dimly,realise,11,74,1
speak,fast,1198,61,1
child,beg,758,317,2
fantastic,story,60,386,3
bereave,family,2,388,1
tsar,drive,10,263,1
rapid,flow,61,35,1
laugh,end,1027,622,1
good,family,1595,388,14
judy,show,1,660,1
genteel,song,13,46,1
something,kolya,1444,229,1
good,society,1595,245,8
aristocratic,house,31,888,1
guerre,ne,3,13,1
ne,sait,13,1,1
sait,quand,1,3,1
sous,pour,5,59,1
pour,monter,59,1,1
monter,notre,1,7,1
dress,straight,285,290,1
unbearable,child,19,758,1
civilian,uniform,5,29,1
delight,katerina,163,427,1
word,hand,1439,1662,1
genuine,sympathy,54,62,1
poor,gentlewoman,422,1,1
aristocratic,connection,31,58,3
general,sat,935,38,3
scoundrel,slander,169,34,1
policeman,edge,38,32,1
wail,katerina,48,427,1
scream,katerina,110,427,2
mad,prank,199,24,2
poor,katerina,422,427,1
ivanovna,ran,635,31,1
polenka,rush,44,282,1
ungrateful,child,20,758,1
naughty,imp,15,2,1
examine,katerina,87,427,1
blood,flow,221,35,1
sonia,implore,399,26,1
carry,katerina,332,427,1
hold,kolya,550,229,1
strange,appearance,548,183,1
priest,wore,96,4,1
wore,spoken,4,5,1
official,whisper,113,324,1
bleeding,cease,5,106,1
stand,pale,1039,238,2
uneasy,delirium,112,72,1
recognise,everyone,80,177,1
graceful,child,7,758,1
hast,diamanten,33,1,1
diamanten,und,1,1,1
hast,die,33,426,1
die,schönsten,426,1,1
schönsten,augen,1,1,1
augen,mädchen,1,1,1
willst,du,2,29,2
du,mehr,29,2,2
grow,terror,343,141,1
regain,consciousness,23,85,7
recognise,sonia,80,399,1
vindictive,despair,19,172,1
face,drop,1410,255,1
leg,move,119,337,2
remain,motionless,302,38,1
head,press,804,128,2
dead,woman,220,1047,5
waste,bosom,71,39,1
polenka,throw,44,329,1
begin,scream,1745,110,2
fancy,dress,331,285,3
beside,katerina,231,427,1
lebeziatnikov,skip,76,24,1
svidrigaïlov,draw,205,258,1
good,orphan,1595,36,1
orphan,asylum,36,10,3
semyonovna,need,71,499,1
tell,avdotya,2482,119,2
sceptical,person,6,382,1
laugh,svidrigaïlov,1027,205,4
gay,wink,26,33,1
wink,slyness,33,6,1
live,madame,606,247,1
continue,svidrigaïlov,234,205,1
accommodate,person,5,382,1
part,vi,524,33,1
vi,chapter,33,172,1
strange,period,548,49,1
period,begin,49,1745,1
dreary,solitude,7,33,1
final,catastrophe,55,37,2
certain,event,460,185,4
explain,event,378,185,1
morbid,uneasiness,22,47,1
previous,terror,81,141,1
abnormal,insensibility,12,1,1
latter,stage,312,29,1
essential,fact,54,885,2
require,immediate,42,26,3
immediate,consideration,26,44,1
inevitable,ruin,36,138,1
unmistakable,word,34,1439,1
mind,seem,851,1349,3
new,fact,511,885,4
fact,cause,885,243,1
extreme,uneasiness,100,47,1
remote,part,24,524,3
city,gate,12,120,1
daybreak,lie,23,568,1
time,meet,2625,508,1
meet,svidrigaïlov,508,205,1
vital,subject,12,227,1
last,meeting,1586,138,5
meeting,svidrigaïlov,138,205,1
svidrigaïlov,inform,205,124,2
inform,raskolnikov,124,782,1
certain,connection,460,58,1
certain,personage,460,39,1
suitable,institution,20,33,1
great,assistance,1202,48,2
place,orphan,704,36,1
talk,thing,1065,1295,2
requiem,service,7,186,3
raskolnikov,stood,782,52,1
sonia,pray,399,148,1
incense,rise,5,287,2
priest,read,96,561,1
raskolnikov,stay,782,341,1
priest,look,96,2970,1
gesture,bewilder,59,34,1
bewilder,raskolnikov,34,782,1
furthest,limit,7,33,2
raskolnikov,press,782,128,1
little,wood,1465,48,1
uneasy,presence,112,125,1
enter,restaurant,276,25,1
busy,thoroughfare,56,4,1
hour,listen,508,702,1
conscience,smite,115,9,1
sit,listen,1134,702,1
something,require,1444,42,1
immediate,decision,26,76,1
hopeless,tangle,25,11,1
walk,home,563,469,3
passing,wonder,23,246,1
previous,attack,81,128,1
opposite,raskolnikov,88,782,1
evident,annoyance,96,50,1
inexplicable,action,17,157,1
recent,behavior,31,12,1
romanovna,try,112,630,1
door,beg,750,317,1
semyonovna,try,71,630,1
mourn,dress,10,285,1
likely,thing,163,1295,1
guzzle,boil,1,35,1
boil,beef,35,10,1
madman,eat,52,114,1
razumihin,pause,344,109,1
rational,person,22,382,2
razumihin,stop,344,411,1
little,pale,1465,238,5
industrious,man,2,2546,1
drinking,bout,35,2,1
ridiculous,nonsense,63,277,1
good,decision,1595,76,1
man,need,2546,499,2
silent,conclusion,291,113,1
political,conspirator,35,9,2
desperate,step,56,419,1
begin,speak,1745,1198,8
disarm,suspicion,6,133,1
young,dog,776,112,1
unmistakable,agitation,34,78,1
capital,explanation,79,155,1
razumihin,decide,344,262,1
vile,idea,44,798,1
strange,action,548,157,2
imagine,beforehand,284,109,1
grow,feebler,343,1,1
begin,bring,1745,817,2
day,raskolnikov,1711,782,1
recall,passage,121,114,1
mind,rest,851,310,1
put,razumihin,1071,344,1
bad,sign,376,211,10
weary,heart,29,897,1
porfiry,explain,213,378,1
mortal,terror,14,141,2
raskolnikov,seat,782,192,1
face,porfiry,1410,213,1
porfiry,screw,213,26,1
begin,light,1745,346,2
petrovitch,ejaculate,331,12,1
laugh,look,1027,2970,1
professional,trick,4,40,1
last,interview,1586,82,10
slight,smile,152,734,1
pat,raskolnikov,8,782,1
careworn,look,3,2970,1
surprise,raskolnikov,347,782,1
strange,scene,548,179,1
scene,pass,179,521,1
decide,openness,262,8,1
former,victim,104,46,1
former,wile,104,1,1
nikolay,put,518,1071,1
damn,workman,140,43,1
idea,flash,798,142,5
thing,slip,1295,94,1
extent,divine,34,40,1
little,fact,1465,885,6
lay,hold,414,550,5
surprising,result,41,48,1
great,hope,1202,240,7
whole,business,889,320,4
noble,character,114,219,2
felt,attract,657,60,1
renew,alarm,25,205,1
innocent,begin,102,1745,1
complete,accident,152,30,1
accident,lead,30,267,1
clean,breast,67,72,3
great,vividness,1202,3,1
english,proverb,35,8,1
rational,point,22,586,1
article,seem,113,1349,1
sleepless,night,2,587,2
proud,suppress,139,13,1
suppress,enthusiasm,13,37,1
literary,amateur,66,2,1
transparent,sincerity,6,25,1
incorruptible,pride,2,127,1
gloomy,article,102,113,1
man,win,2546,639,1
actual,evidence,38,203,1
malicious,behaviour,35,37,1
lie,ill,568,209,5
begin,discuss,1745,55,2
spread,rumour,39,60,1
formidable,opponent,6,23,2
bowl,zametov,5,87,1
damnable,psychology,6,27,1
tell,zametov,2482,87,1
begin,pick,1745,115,1
meaning,hidden,61,33,1
help,admit,383,224,1
pace,beside,145,231,2
regular,thunderbolt,92,9,1
plausible,answer,6,818,1
think,nikolay,2317,518,1
indescribable,agitation,18,78,2
ambiguous,word,7,1439,1
